dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
wmElectronicsIsPrimaryVariant|N|||boolean|||||||||||||E|N|en|Is Primary Variant|Note whether item is intended as the main variant in a variant grouping.|Horizontal|Boolean|500|Left|200|Left||||Active||NULL|
wmElectronicsIsRemoteControlIncluded|N|||boolean|||||||||||||E|N|en|Is Remote Control Included|Is a remote control included with the item?|Horizontal|Boolean|2700|Left|200|Left||||Active||NULL|
wmElectronicsManufacturerPartNumber|N|||text||4000|1||||||||||E|N|en|Manufacturer Part Number|MPN uniquely identifies the product to its manufacturer. For many products this will be identical to the model number. Some manufacturers distinguish part number from model number.|Horizontal|Text|1600|Left|200|Left|200|||Active||NULL|
wmElectronicsMaterial|Y||3|text||4000|1||||||||||E|N|en|Material|Material makeup of the item. Fabric materials should be entered using the "Fabric Content" attribute. |Horizontal|Text|2500|Left|200|Left|200|||Active||NULL|
wmElectronicsPlatform|N|||text||4000|1||||||||||E|N|en|Video Game Platform|The hardware upon which the video game is designed to run or with which the product is compatible.|Horizontal|Text|3900|Left|200|Left||||Active||NULL|
wmElectronicsRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Uses|Further clarification of what is the item may be used for.|Horizontal|Text|3100|Left|200|Left|200|||Active||NULL|
wmElectronicsVariantAttributeNames|Y||3|text||4000|1||||||||||E|N|en|Variant Attribute Names|Designate all attributes by which the item is varying. This list may include variants that the category spec has not explicitly identified. <br>Ex: If partner provides data for “Collar Size,” and "Collar Size" is not in the list of valid variants, then input “Collar Size” as a value here.|Horizontal|Text|400|Left|200|Left||||Active||NULL|
wmSwatchImages/wmElectronicsSwatchImageUrl|N|wmSwatchImages|3|text||2000|1||||||||||E|N|en|Swatch Image URL|URL of the color or pattern swatch image. This will be shown as a small square on the item page. Recommended resolution is 100 x 100 pixels. URLs must begin with http:// or https://|LoopGroup|Text|200|Left|50|Left|200|||Active||MANDATORY_BEFORE|
wmSwatchImages/wmElectronicsSwatchVariantAttribute|N|wmSwatchImages|3|text||4000|1||||||||||E|N|en|Swatch Variant Attribute|Attribute name corresponding to the swatch. |LoopGroup|Text|300|Left|50|Left||||Active||MANDATORY_BEFORE|
wmVideoGamesEdition|N|||text||4000|1||||||||||E|N|en|Edition|The specific edition of the item.|Horizontal|Text|4700|Left|200|Left|200|||Active||NULL|
wmVideoGamesEsrbRating|N|||text||60|1||WMESRBRatingVV||||||||E|N|en|ESRB Rating|The rating as provided by the Entertainment Software Rating Board.|Horizontal|Dropdown|4200|Left|200|Left||||Active||MANDATORY_BEFORE|
wmVideoGamesIsDownloadableContentAvailable|N|||boolean|||||||||||||E|N|en|Is Downloadable Content Available|Is extra content available to extend or enhance gameplay via a download?|Horizontal|Boolean|4600|Left|200|Left||||Active||NULL|
wmVideoGamesIsOnlineMultiplayerAvailable|N|||boolean|||||||||||||E|N|en|Is Online Multiplayer Available|Does the game provide an online multiplayer option?|Horizontal|Boolean|4500|Left|200|Left||||Active||NULL|
wmVideoGamesPlatform|N|||text||4000|1||||||||||E|N|en|Video Game Platform|The hardware upon which the video game is designed to run.|Horizontal|Text|4100|Left|200|Left|200|||Active||MANDATORY_BEFORE|
wmVideoGamesRequiredPeripherals|N|||text||4000|1||||||||||E|N|en|Required Peripherals |Any ancillary devices necessary to use the software.|Horizontal|Text|4800|Left|200|Left|200|||Active||NULL|
wmVideoGamesSport|N|||text||4000|1||||||||||E|N|en|Sport|If the game is sports-related, please provide the specific sport. |Horizontal|Text|4300|Left|200|Left|200|||Active||NULL|
wmVideoGamesTargetAudience|Y||3|text||4000|1||||||||||E|N|en|Target Audience|The demographic for which the item is targeted.|Horizontal|Text|4400|Left|200|Left|200|||Active||NULL|
wmVideoGamesVideoGameCollection|N|||text||4000|1||||||||||E|N|en|Video Game Series|The series of video game titles of which this is a part.|Horizontal|Text|4900|Left|200|Left|200|||Active||NULL|
