dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
alternateItemIdentification/id|N|alternateItemIdentification|100|text||80|1|N|||||||||E|N|en|Alternate Item Identification|An alternate item number is allowed, but not required.|LoopGroup|Text|1100|Left|200|Left||||Active||NULL|PI15501_QA01
alternateItemIdentification/agency|N|alternateItemIdentification|100|text||60|1|N|AlternateItemIdentificationAgency_hub||||||||E|N|en|Alternate Item Identification Agency|1SYNC Item Management allows an alternate maintenance agency (for example for an internal manufacturing number).|LoopGroup|DropDown|1200|Left|200|Left||||Active||NULL|PI15501_QA01
partyInRole|N||||||||||||||||E|N|en|Party In Role Link|The identification of a party, by GLN, in a specific party role.|Horizontal|FLEX_POPUP|1300|Left|231|Left||||Active||NULL|MJR3
productSize/code|N|productSize|100|text||50|1|N|||||||||E|N|en|Product Size Code|The value from an industry specific code list required to identify the size of the trade item. Can be a combination of values which fully describes the trade item size.|LoopGroup|Text|1400|Left|200|Left||||Active||NULL|MISSING; PI153_QA03
productSize/maintenanceAgency|N|productSize|100|text||3|1|N|ProductSizeCodeAgencies||||||||E|N|en|Product Size Code Maintenance Agency|The parties controlling the code list for size.|LoopGroup|Dropdown|1500|Left|200|Left||||Active||MANDATORY_BEFORE|MISSING; PI153_QA03
productSize/descriptiveSize|Y|productSize|100|text||35|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Descriptive Size|The textual representation of all size dimensions concatenated into a single descriptor. <br>S, M, L, XL, 31 x 34, 29 x 32, etcetera.|LoopGroup|Text|1600|Left|200|Left||||Active||NULL|508; PI52_QA19; PI152_QA21
wmClothingGender|N|||text||60|1||WMGender1VV||||||||E|N|en|Gender|To specify target gender of the item. Example: Women; Men; Girls; Boys; Unisex (Please select a value from the drop-down below)|Horizontal|Dropdown|1700|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmClothingAgeGroup|Y||3|text||60|1||WMClothingAgeGroupVV||||||||E|N|en|Age Group|General grouping of ages into commonly used demographic labels.<br>Example: Child; Teen; Adult (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Multi_Select_List|1800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmClothingClothingSizeType|N|||text||60|1||WMClothingSizeTypeVV||||||||E|N|en|Clothing Size Type|Example: Regular; Slim; Plus; Petite Plus; Tall; Husky; Juniors; Big; Petite; Junior Plus; Big  Tall (Please select a value from the drop-down below)|Horizontal|Dropdown|1900|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmClothingIsMaternity|N|||boolean|||||||||||||E|N|en|Is Maternity|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|2000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
color/description|N|color|100|text||80|1|Y|||||||||E|N|en|Product Color Description|Free text description of the color of the trade item. Type/Size Occurrence Lang Specific|LoopGroup|Text|2100|Left|200|Left||||Active||MANDATORY_BEFORE|PI15501_QA01
color/code|N|color|100|text||40|1|N|||||||||E|N|en|Color Info Code|Indicates the color of the trade item in this field.|LoopGroup|Text|2200|Left|200|Left||||Active||NULL|PI15501_QA01
color/agency|N|color|100|text||80|1|N|ColorCodeMaintAgency_hub||||||||E|N|en|Color Code Maintenance Agency|The party responsible for maintaining the color code list used for the "Color" field.|LoopGroup|Dropdown|2300|Left|200|Left||||Active||NULL|PI15501_QA01
wmClothingPattern|Y||3|text||4000|1||||||||||E|N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif. Example: Floral; Plaid; Paisley (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmClothingCharacter|Y||3|text||4000|1||||||||||E|N|en|Character|A person or entity portrayed in print or visual media. A character might be a fictional personality or an actual living person. Example: Dora the Explorer; SpongeBob SquarePants (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmClothingOccasion|Y||3|text||4000|1||||||||||E|N|en|Occasion|The particular target time, event, or holiday for the product Example: Halloween; Christmas; Wedding; Anniversary (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmClothingApparelCategory|N|||text||60|1||WMApparelCategoryVV||||||||E|N|en|Apparel Category|Example: Boys; Girls; Juniors; Maternity Plus; Maternity Wear; Men; Men's Big  Tall; Petites; School Uniforms; Women; Women's Plus; Young Men's (Please select a value from the drop-down below)|Horizontal|Dropdown|2700|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmClothingIsPersonalizable|N|||boolean|||||||||||||E|N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc.  |Horizontal|Boolean|2800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmClothingIsMadeFromRecycledMaterial|N|||boolean|||||||||||||E|N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|2900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmRecycledMaterialContent/wmClothingRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||E|N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|3000|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
totalRecyclableContentPercentage|N|||float|5|5|2||||||||||E|N|en|Total Recycled Content %|totalRecyclableContent<br>Qualifier: FFC002<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Float|3100|Left|200|Left||||Active||NULL|PIMJR3 Update
wmClothingGOTSCertification|N|||boolean|||||||||||||E|N|en|GOTS Certification|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|3200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
season/seasonName|Y|season|100|text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Season Name|This element defines the season applicable to the item.|LoopGroup|Text|3300|Left|100|Left|20|||Active||NULL|369;  PI154_QA01;
wmClothingSport|Y||3|text||4000|1||||||||||E|N|en|Sport|If the game is sports-related, please provide the specific sport. Example: Hiking; Wrestling; Olympic Sports; Cycling; Surfing; Basketball; Baseball; Rowing; Dance  Fitness (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|3400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmClothingSocksSockSize|N|||text||4000|1||||||||||E|N|en|Sock Size|Example: 7-9; 9-11 (Please enter text with 4000 character max)|Horizontal|Text|3500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmClothingSocksSockStyle|N|||text||4000|1||||||||||E|N|en|Sock Style|Example: Dress; Athletic; Casual;  Knee-High; Trouser; Tube (Please enter text with 4000 character max)|Horizontal|Text|3600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
