dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
wmCamerasLensesCameraLensType|N|||text||4000|1||||||||||E|N|en|Camera Lens Features|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|8700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesDigitalZoom|N|||text||4000|1||||||||||E|N|en|Digital Zoom|Example: 6x; 160x; 200x (Please enter text with 4000 character max)|Horizontal|Text|5200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesDisplayResolution|Y||3|text||4000|1|||M|uom|text||60|1|WMResolutionUOMVV|E|N|en|Display Resolution|Example: 800 x 600; 1440 x 1080 (Please select a value from the drop-down below)|Horizontal|Text|6500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesExposureModes|Y||3|text||4000|1||||||||||E|N|en|Exposure Modes|Please enter the text (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|8600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesFieldOfView|N|||text||4000|1||||||||||E|N|en|Field of View|Example: 5.8 degrees;6.5 degrees (Please enter text with 4000 character max)|Horizontal|Text|4400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesFilmCameraType|N|||text||4000|1||||||||||E|N|en|Film Camera Type|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|8500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesFocalLength|N|||text||4000|1|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Focal Length|Example: 18-55 mm (Please select a value from the drop-down below)|Horizontal|Text|4300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
wmCamerasLensesFocalRatio|N|||text||4000|1||||||||||E|N|en|Focal Ratio|Example: f/5; f/6 (Please enter text with 4000 character max)|Horizontal|Text|6600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesFocusType|Y||3|text||4000|1||||||||||E|N|en|Focus Type|Example: Auto; Center; Fixed (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|5300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasDovetailBarSystem|N|||boolean|||||||||||||E|N|en|Has Dovetail Bar System|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasFlash|N|||boolean|||||||||||||E|N|en|Has Flash|Does the device incorporate a camera flash?|Horizontal|Boolean|4100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasHandle|N|||boolean|||||||||||||E|N|en|Has Handle|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasLcdScreen|N|||boolean|||||||||||||E|N|en|Has LCD Screen|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasMemoryCardSlot|N|||boolean|||||||||||||E|N|en|Has Memory Card Slot|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|6000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasNightVision|N|||boolean|||||||||||||E|N|en|Has Night Vision|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|6100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasRedEyeReduction|N|||boolean|||||||||||||E|N|en|Has Red Eye Reduction|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|7600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasRemovableFlash|N|||boolean|||||||||||||E|N|en|Has Removable Flash|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|7500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesHasShoulderStrap|N|||boolean|||||||||||||E|N|en|Has Shoulder Strap|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesIsFogResistant|N|||boolean|||||||||||||E|N|en|Is Fog-Resistant|Example: Y;N (Please select a value from the drop-down below)|Horizontal|Boolean|4500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesIsLockable|N|||boolean|||||||||||||E|N|en|Is Lockable|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesIsMulticoated|N|||boolean|||||||||||||E|N|en|Is Multicoated|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesIsParfocal|N|||boolean|||||||||||||E|N|en|Is Parfocal|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|6200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesLensCoating|N|||text||4000|1||||||||||E|N|en|Lens Coating|Example: Scratch-Resistant; Mirrored (Please enter text with 4000 character max)|Horizontal|Text|6700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesLensDiameter|N|||integer||400|1|||M|uom|text||60|1|WMLensDiameterUOMVV|E|N|en|Lens Diameter|Example: 49 mm (Please select a value from the drop-down below)|Horizontal|Integer|4600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesLensFilterType|N|||text||4000|1||||||||||E|N|en|Lens Filter Type|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|8300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesLensType|N|||text||4000|1||||||||||E|N|en|Lens Type|Whether the lens is single, multifocal, or tinted Example: Single Vision; Bifocal; Progressive; Trifocal; Sunglasses (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|6800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesLockType|N|||text||4000|1||||||||||E|N|en|Lock Type|Example: Key Lock; Combination Lock (Please enter text with 4000 character max)|Horizontal|Text|5400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesMaximumAperture|N|||text||4000|1||||||||||E|N|en|Maximum Aperture|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|8100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesMaximumShootingSpeed|N|||text||4000|1||||||||||E|N|en|Maximum Shooting Speed|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|7900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesMaximumShutterSpeed|N|||float|30|30|15|||M|uom|text||60|1|WMInSecondsUOMVV|E|N|en|Maximum Shutter Speed|Measured in seconds. |Horizontal|Float|7800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesMicrophoneIncluded|N|||boolean|||||||||||||E|N|en|Microphone Included|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|8200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesMinimumAperture|N|||text||4000|1||||||||||E|N|en|Minimum Aperture|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|8000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesMinimumShutterSpeed|N|||float|30|30|15|||M|uom|text||60|1|WMInSecondsUOMVV|E|N|en|Minimum Shutter Speed|Measured in seconds. |Horizontal|Float|7700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesOperatingTemperature|N|||integer||400|1|||M|uom|text||9|1|WMOperatingTemperatureUOMVV|E|N|en|Operating Temperature|Example: 75 ÂºF (Please select a value from the drop-down below)|Horizontal|Integer|7000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesPowerType|N|||text||4000|1||||||||||E|N|en|Power Type|Provides information on the exact type of power used by the item. Example: Electric; Batteries (Please enter text with 4000 character max)|Horizontal|Text|6300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesScreenSize|N|||float|30|30|15|||M|uom|text||60|1|WMScreenSize2UOMVV|E|N|en|Screen Size|Typically measured on the diagonal in inches. Example: 42 in; 110 in; 5.6 in (Please select a value from the drop-down below)|Horizontal|Float|5500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmCamerasLensesSelfTimerDelay|Y||3|text||4000|1|||M|uom|text||60|1|WMCalendarTermUOMVV|E|N|en|Self-Timer Delay|Example: 2 s; 10 s; Custom (Please select a value from the drop-down below)|Horizontal|Text|7300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
wmCamerasLensesSensorResolution|N|||text||4000|1|||M|uom|text||60|1|WMResolutionUOMVV|E|N|en|Sensor Resolution|Example: 1/2.3 in; 35.8 mm x 23.9 mm; 0.43 in; 1.69 in (Please select a value from the drop-down below)|Horizontal|Text|5600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
wmCamerasLensesShootingMode|N|||text||4000|1||||||||||E|N|en|Shooting Mode|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|7200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmCamerasLensesShootingPrograms|N|||text||4000|1||||||||||E|N|en|Shooting Programs|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|7100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyAssemblyInstructions|N|||text||2000|1||||||||||E|N|en|Assembly Instructions|URL location showing assembly instructions for items requiring assembly.  |Horizontal|Text|2900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyCleaningCareAndMaintenance|N|||text||4000|1||||||||||E|N|en|Cleaning, Care & Maintenance|Description of how the item should be cleaned and maintained. (Please enter text with 4000 character max)|Horizontal|Text|2700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyCompatibleDevices|Y||3|text||4000|1||||||||||E|N|en|Compatible Devices|A list of the devices compatible with the item. |Horizontal|Text|3600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyFactoryId|N|||integer||12|1||||||||||E|N|en|Factory ID|Required for Private Label brands. See accompanying private-label brand list.|Horizontal|Integer|900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmPhotographyHasSignalBooster|N|||boolean|||||||||||||E|N|en|Has Signal Booster|Denotes if any portion of the item has a signal booster. This information will be displayed on the item page. |Horizontal|Boolean|600|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmPhotographyHasWirelessMicrophone|N|||boolean|||||||||||||E|N|en|Has Wireless Microphone|Denotes if any portion of the item has a wireless microphone. This information will be displayed on the item page. |Horizontal|Boolean|700|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmPhotographyIsPersonalizable|N|||boolean|||||||||||||E|N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc. |Horizontal|Boolean|2000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmPhotographyIsPortable|N|||boolean|||||||||||||E|N|en|Is Portable|Is the item portable?|Horizontal|Boolean|2100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmPhotographyIsPrimaryVariant|N|||boolean|||||||||||||E|N|en|Is Primary Variant|Note whether item is intended as the main variant in a variant grouping.|Horizontal|Boolean|500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmPhotographyManufacturerPartNumber|N|||text||4000|1||||||||||E|N|en|Manufacturer Part Number|MPN uniquely identifies the product to its manufacturer. For many products this will be identical to the model number. Some manufacturers distinguish part number from model number.|Horizontal|Text|1400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyMaterial|Y||3|text||4000|1||||||||||E|N|en|Material|Material makeup of the item. Fabric materials should be entered using the "Fabric Content" attribute. |Horizontal|Text|1800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyMemoryCardType|Y||3|text||4000|1||||||||||E|N|en|Memory Card Type|Please enter the text (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|3900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Uses|Further clarification of what is the item may be used for.|Horizontal|Text|2200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyRecordableMediaFormats|Y||3|text||4000|1||||||||||E|N|en|Recordable Media Formats|The recording technologies compatible with the item. |Horizontal|Text|3800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyVariantAttributeNames|Y||3|text||4000|1||||||||||E|N|en|Variant Attribute Names|Designate all attributes by which the item is varying. This list may include variants that the category spec has not explicitly identified. <br>Ex: If partner provides data for “Collar Size,” and "Collar Size" is not in the list of valid variants, then input “Collar Size” as a value here.|Horizontal|Text|400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmPhotographyWirelessTechnologies|Y||3|text||4000|1||||||||||E|N|en|Wireless Technologies|Any wireless communications standard used within or by the item.|Horizontal|Text|3400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmSwatchImages/wmPhotographySwatchImageUrl|N|wmSwatchImages|3|text||2000|1||||||||||E|N|en|Swatch Image URL|URL of the color or pattern swatch image. This will be shown as a small square on the item page. Recommended resolution is 100 x 100 pixels. URLs must begin with http:// or https://|LoopGroup|Text|200|Left|50|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmSwatchImages/wmPhotographySwatchVariantAttribute|N|wmSwatchImages|3|text||4000|1||||||||||E|N|en|Swatch Variant Attribute|Attribute name corresponding to the swatch. |LoopGroup|Text|300|Left|50|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
