dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
alternateItemIdentification/agency|N|alternateItemIdentification|100|text||60|1|N|AlternateItemIdentificationAgency_hub||||||||E|N|en|Alternate Item Identification Agency|1SYNC Item Management allows an alternate maintenance agency (for example for an internal manufacturing number).|LoopGroup|DropDown|1100|Left|200|Left||||Active||NULL|PI15501_QA01
wmArtCraftManufacturerPartNumber|N|||text||4000|1||||||||||E|N|en|Manufacturer Part Number|site and informs product matching. (Please enter text with 4000 character max)|Horizontal|Text|1200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
unitsPerTradeItem|Y||100|float|15|15|15|||M|uom|text||5|2|uom|E|N|en|Units Per Trade Item|Number of units per Trade Item.|Horizontal|Float|1300|Left|200|Left|30|||Active||NULL|48
wmArtCraftGender|N|||text||60|1||WMGender1VV||||||||E|N|en|Gender|To specify target gender of the item. Example: Women; Men; Girls; Boys; Unisex|Horizontal|Dropdown|1400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
textileMaterial|N||||||||||||||||E|N|en|Textile Material Link|Textile Material Link|Horizontal|FLEX_POPUP|1500|Left|200|Left||||Active||NULL|MJR3
wmArtCraftFabricCareInstructions|Y||3|text||4000|1||||||||||E|N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|1600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftMaterial|Y||3|text||4000|1||||||||||E|N|en|Material|Material makeup of the item. Fabric materials should be denoted using the "Fabric Content" attribute. |Horizontal|Text|1700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/shape|N|||text||70|1|N|||||||||E|N|en|Shape|shape<br>Qualifier: AVP649<br>Indicates the shape of the product.|Horizontal|Text|1800|Left|200|Left||||Active||NULL|AVP
wmArtCraftCapacity|N|||text||4000|1||||||||||E|N|en|Capacity|Discoverability, sizing|Horizontal|Text|1900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftAgeGroup|Y||3|text||60|1||WMAgeGroupVV||||||||E|N|en|Age Group|General grouping of ages into commonly used demographic labels.<br>Example: Child; Teen; Adult (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Multi_Select_List|2000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmTargetConsumerAge|N|||text||60|1||WMTargetConsumerAgeVV||||||||E|N|en|Age Range|Example: 0-12 Months; 12-24 Months; 2-4 Years; 5-7 Years; 8-11 Years;|Horizontal|Dropdown|2100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftCharacter|Y||3|text||4000|1||||||||||E|N|en|Character|12 Years  Up; All Ages (Please select a value from the drop-down below)|Horizontal|Text|2200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftMetal|N|||text||4000|1||||||||||E|N|en|Metal|Example: Brass; Copper; Gold-Plated; Goldtone; Platinaire; Platinum; Rhodium; Rose Gold; Silver-Plated; Silvertone; Stainless Steel; Sterling Silver; Titanium; Tungsten; White Gold; Yellow Gold (Please enter text with 4000 character max)|Horizontal|Text|2300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftOccasion|N|||text||4000|1||||||||||E|N|en|Occasion|The particular target time, event, or holiday for the product Example: Halloween; Christmas; Wedding; Anniversary (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftIsPersonalizable|N|||boolean|||||||||||||E|N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc.  |Horizontal|Boolean|2500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Uses|Further clarification of what is the item may be used for. Example: Television; Home Audio; GPS (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftRecommendedSurfaces|Y||3|text||4000|1||||||||||E|N|en|Recommended Surfaces|Example: Wood; Concrete; Vinyl (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftCulturalStyle|N|||text||4000|1||||||||||E|N|en|Cultural Style|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|2800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftTheme|N|||text||4000|1||||||||||E|N|en|Theme|A dominant idea carried in an artwork or piece of furniture Example: Animals  Insects; Automobiles; Space; Baseball; Princesses; (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftSubject|N|||text||4000|1||||||||||E|N|en|Subject|The "aboutness" of an item, distinct from the genre. It may be the subject of a documentary, nonfiction book, or art print. Example: Art for Kids; Dance; Hobbies (Please enter text with 4000 character max)|Horizontal|Text|3000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftIsPowered|N|||boolean|||||||||||||E|N|en|Is Powered|Indicates that an item is powered.|Horizontal|Boolean|3100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftPowerType|N|||text||4000|1||||||||||E|N|en|Power Type|Provides information on the exact type of power used by the item.|Horizontal|Text|3200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
color/description|N|color|100|text||80|1|Y|||||||||E|N|en|Product Color Description|Free text description of the color of the trade item. Type/Size Occurrence Lang Specific|LoopGroup|Text|3300|Left|200|Left||||Active||NULL|PI15501_QA01
color/code|N|color|100|text||40|1|N|||||||||E|N|en|Color Info Code|Indicates the color of the trade item in this field.|LoopGroup|Text|3400|Left|200|Left||||Active||NULL|PI15501_QA01
color/agency|N|color|100|text||80|1|N|ColorCodeMaintAgency_hub||||||||E|N|en|Color Code Maintenance Agency|The party responsible for maintaining the color code list used for the "Color" field.|LoopGroup|Dropdown|3500|Left|200|Left||||Active||NULL|PI15501_QA01
wmArtCraftIsAntique|N|||boolean|||||||||||||E|N|en|Is Antique|Is an old collectable item Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|3600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsCollectible|N|||boolean|||||||||||||E|N|en|Is Collectible|Indicates if the item is regarded as being of value or interest to a collector. (Please select a value from the drop-down below)|Horizontal|Boolean|3700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
isVariableWeightItem|N|||boolean|||||||||||||E|N|en|Variable Weight Trade Item|Indicates that the product is not a fixed weight/quantity.|Horizontal|Boolean|3800|Left|200|Left||||Active||NULL|DeCA phase 2
wmArtCraftFinish|N|||text||4000|1||||||||||E|N|en|Finish|Overall finish of the item. Example: Natural; Unfinished; Brown; Espresso; Oak (Please enter text with 4000 character max)|Horizontal|Text|3900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftGotsCertification|N|||boolean|||||||||||||E|N|en|GOTS Certification|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftOrganicCertifications|Y||3|text||4000|1||||||||||E|N|en|Organic Certifications|Indicates that the item is certified organic by designating the certifying agent. Example: EU Organic; Global Organic Textile Standard (GOTS); Oregon Tilth Certified Organic (OTCO); CaliforniaCertified Organic; Farmers (CCOF); USDA Organic; Ecocert; Farm Verified Organic (FVO); OCIA-Certified Organic; QIA Organic; Canadian Organic Standards (COS) (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|4100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsAntitarnish|N|||boolean|||||||||||||E|N|en|Is Antitarnish|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftChainLength|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Chain Length|Enter length of jewelry chain. Example: 13 in (Please select a value from the drop-down below)|Horizontal|Float|4300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
wmArtCraftPlating|N|||text||4000|1||||||||||E|N|en|Plating|Example: Silver; Gold (Please enter text with 4000 character max)|Horizontal|Text|4400|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftArtPaintType|N|||text||4000|1||||||||||E|N|en|Art Paint Type|Example: Acrylic; Oil (Please enter text with 4000 character max)|Horizontal|Text|4500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftForm|N|||text||4000|1||||||||||E|N|en|Form|Describes the way the item is dispensed or consumed, including its texture or other physical characteristics. |Horizontal|Text|4600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftPattern|N|||text||4000|1||||||||||E|N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif. Example: Floral; Plaid; Paisley (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|4700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmArtCraftIsMadeFromRecycledMaterial|N|||boolean|||||||||||||E|N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmRecycledMaterialContent/wmArtCraftRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||E|N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|4900|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
totalRecyclableContentPercentage|N|||float|5|5|2||||||||||E|N|en|Total Recycled Content %|totalRecyclableContent<br>Qualifier: FFC002<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Float|5000|Left|200|Left||||Active||NULL|PIMJR3 Update
wmArtCraftIsPortable|N|||boolean|||||||||||||E|N|en|Is Portable|Is the item portable?|Horizontal|Boolean|5100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsFoldable|N|||boolean|||||||||||||E|N|en|Is Foldable|Indicates that an item can be folded.|Horizontal|Boolean|5200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsDisposable|N|||boolean|||||||||||||E|N|en|Is Disposable|Indicates the item is intended for single use. Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5300|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsHandmade|N|||boolean|||||||||||||E|N|en|Is Handmade|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5400|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsReusable|N|||boolean|||||||||||||E|N|en|Is Reusable|Indicates the item can be used more than once. Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsRecyclable|N|||boolean|||||||||||||E|N|en|Is Recyclable|Recycle is the act of processing used or abandoned materials for use in creating new products or capable of being used again. Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
avp/refillRefillable|N|||text||255|1|N|||||||||E|N|en|REFILL/REFILLABLE(U85)|U85<br>Qualifier: U85<br>Refer to Extension Implementation Guide (for Extension Attributes) or Participant Dictionary (for Core GDSN Attriutes) for more information regarding this field.|Horizontal|Text|5700|Left|200|Left||||Active||NULL|AVP
avp/hasRetractableCord|N|||boolean|||||||||||||E|N|en|Has Retractable Cord?|hasRetractableCord<br>Qualifier: AVP386<br>Indicates whether or not the product has the ability to store the cord.|Horizontal|Boolean|5800|Left|200|Left||||Active||NULL|AVP
wmArtCraftSkillLevel|N|||text||4000|1||||||||||E|N|en|Skill Level|Example: Beginner; Intermediate; Advanced (Please enter text with 4000 character max)|Horizontal|Text|5900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmArtCraftIsSelfAdhesive|N|||boolean|||||||||||||E|N|en|Is Self-Adhesive| (Please select a value from the drop-down below)|Horizontal|Boolean|6000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
diameter|Y||999|float|38|38|15|||M|uom|text||3|1|uom|E|N|en|Diameter|The measurement of the diameter of the trade item at its largest point.|Horizontal|Float|6100|Left|200|Left||||Active||NULL|PI_1SYNC_ATTR
wmArtCraftCondition|N|||text||4000|1||||||||||E|N|en|Condition|For refurbished items; used for non-perishables|Horizontal|Text|6200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
