dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
wmHomeTheme|Y||3|text||4000|1||||||||||E|N|en|Theme|A dominant idea carried in an artwork or piece of furniture|Horizontal|Text|2700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/shape|N|||text||70|1|N|||||||||E|N|en|Shape|shape<br>Qualifier: AVP649<br>Indicates the shape of the product.|Horizontal|Text|2800|Left|200|Left||||Active||NULL|AVP
unitsPerTradeItem|Y||100|float|15|15|15|||M|uom|text||5|2|uom|E|N|en|Units Per Trade Item|Number of units per Trade Item.|Horizontal|Float|2900|Left|200|Left|30|||Active||NULL|48
wmHomeCleaningCareAndMaintenance|N|||text||4000|1||||||||||E|N|en|Cleaning, Care & Maintenance|Description of how the item should be cleaned and maintained. (Please enter text with 4000 character max)|Horizontal|Text|3000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmHomeRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Use|Further clarification of what is the item may be used for.|Horizontal|Text|3100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmHomeRecommendedRooms|Y||3|text||4000|1||||||||||E|N|en|Recommended Room|The rooms recommended for the item's use.|Horizontal|Text|3200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmHomeAgeGroup|Y||3|text||60|1||WMAgeGroupVV||||||||E|N|en|Age Group|General grouping of ages into commonly used demographic labels. Example: Child; Teen; Adult (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Multi_Select_List|3300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmHomeGender|N|||text||60|1||WMGender1VV||||||||E|N|en|Gender|To specify target gender of the item. |Horizontal|Dropdown|3400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmHomeIsAntique|N|||boolean|||||||||||||E|N|en|Is Antique|Is an old collectable item Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|3500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsWheeled|N|||boolean|||||||||||||E|N|en|Is Wheeled|Indicates that an item has wheels and can be rolled.|Horizontal|Boolean|3600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsFoldable|N|||boolean|||||||||||||E|N|en|Is Foldable|Indicates that an item can be folded.|Horizontal|Boolean|3700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsPortable|N|||boolean|||||||||||||E|N|en|Is Portable|Is the item portable?|Horizontal|Boolean|3800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsIndustrial|N|||boolean|||||||||||||E|N|en|Is Industrial|Indicates that an item can be used in an industrial setting or has an industrial application.|Horizontal|Boolean|3900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsPersonalizable|N|||boolean|||||||||||||E|N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc.  |Horizontal|Boolean|4000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsSet|N|||boolean|||||||||||||E|N|en|Is Set|Please indicate whether this product consists of two or more items sold together as a set. (example: lipstick + lip-liner) Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsReusable|N|||boolean|||||||||||||E|N|en|Is Reusable|Indicates the item can be used more than once. |Horizontal|Boolean|4200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomeIsDisposable|N|||boolean|||||||||||||E|N|en|Is Disposable|Indicates the item is intended for single use.|Horizontal|Boolean|4300|Left|200|Left||||Active||NULL|Walmart_Initial_Load
avp/hasRetractableCord|N|||boolean|||||||||||||E|N|en|Has Retractable Cord?|hasRetractableCord<br>Qualifier: AVP386<br>Indicates whether or not the product has the ability to store the cord.|Horizontal|Boolean|4400|Left|200|Left||||Active||NULL|AVP
avp/isCordless|N|||boolean|||||||||||||E|N|en|Is Cordless?|isCordless<br>Qualifier: AVP446<br>Indicates whether or not the product is wireless; basically powered by battery.|Horizontal|Boolean|4500|Left|200|Left||||Active||NULL|AVP
wmHomeIsPowered|N|||boolean|||||||||||||E|N|en|Is Powered|Indicates that an item is powered.|Horizontal|Boolean|4600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmHomePowerType|N|||text||4000|1||||||||||E|N|en|Power Type|Provides information on the exact type of power used by the item.|Horizontal|Text|4700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
areBatteriesRequired|N|||boolean|||||||||||||E|N|en|Are Batteries Required?|Indicates if batteries are required to operate the item.|Horizontal|Boolean|4800|Left|200|Left||||Active||NULL|160
areBatteriesIncluded|N|||boolean|||||||||||||E|N|en|Are Batteries Included?|Indicates if batteries are either included or not included with the game.|Horizontal|Boolean|4900|Left|200|Left||||Active||NULL|159; PI152_QA09
avp/batterySize|N|||text||70|1|N|||||||||E|N|en|Battery Size|batterySize<br>Qualifier: AVP776<br>Indicates the size of the battery.|Horizontal|Text|5000|Left|200|Left||||Active||NULL|AVP
wmHomeIsMadeFromRecycledMaterial|N|||boolean|||||||||||||E|N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmRecycledMaterialContent/wmHomeRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||E|N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|5200|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
totalRecyclableContentPercentage|N|||float|5|5|2||||||||||E|N|en|Total Recycled Content %|totalRecyclableContent<br>Qualifier: FFC002<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Float|5300|Left|200|Left||||Active||NULL|PIMJR3 Update
wmLargeAppliancesIsCfl|N|||boolean|||||||||||||E|N|en|Is CFL|Indicates if any part of the item is or has a compact fluorescent light bulb.  |Horizontal|Boolean|5400|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmLargeAppliancesIsLightingFactsLabelRequired|N|||boolean|||||||||||||E|N|en|Is Lighting Facts Label Required|Indicates if item requires lighting facts label. |Horizontal|Boolean|5500|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmLargeAppliancesLightingFactsLabel|N|||text||2000|1||||||||||E|N|en|Lighting Facts Label|URL of the location of the label. URLs must begin with http:// or https://<br><br>Label must include brightness specified lumens, estimated energy cost per year, life, light appearance, scale, energy used, and special handling information needed for disposal, as outlined by the FTC. |Horizontal|Text|5600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmLargeAppliancesIsEnergyGuideLabelRequired|N|||boolean|||||||||||||E|N|en|Is Energy Guide Label Required|Denotes whether the label is required for the item. The FTC’s Appliance Labeling Rule requires retailers to display energy cost information for certain refrigerators, freezers, furnaces, televisions, clothes washers, dishwashers, water heaters, pool heaters, and room air conditioners.|Horizontal|Boolean|5700|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmLargeAppliancesEnergyGuideLabel|N|||text||2000|1||||||||||E|N|en|Energy Guide Label|URL of an image of the energy guide label. |Horizontal|Text|5800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmLargeAppliancesCapacity|N|||text||4000|1||||||||||E|N|en|Capacity|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|5900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/capacityQuantity|N|||float|7|14|7||||||||||E|N|en|Capacity Quantity|capacityQuantity<br>Qualifier: AVP190<br>Generally defines how much the product can hold. The values are in reference to the appliance capacity in Cubic feet.|Horizontal|Float|6000|Left|200|Left||||Active||NULL|AVP
avp/isEnergyStarCompliant|N|||boolean|||||||||||||E|N|en|Is Energy Star Compliant?|isEnergyStarCompliant<br>Qualifier: AVP451<br>Indicates whether or not the product is Energy Star certified.|Horizontal|Boolean|6100|Left|200|Left||||Active||NULL|AVP
avp/fuelType|Y||2|text||70|1|N|||||||||E|N|en|Fuel Type|fuelType<br>Qualifier: AVP245<br>Indicates the type of fuel consumed to opperate the unit.|Horizontal|Text|6200|Left|200|Left||||Active||NULL|AVP
avp/loadingStyle|N|||text||70|1|N|||||||||E|N|en|Loading Style|loadingStyle<br>Qualifier: AVP485<br>Indicates how the laundry is loaded in the product.|Horizontal|Text|6300|Left|200|Left||||Active||NULL|AVP
wmLargeAppliancesVolts|N|||text||4000|1||||||||||E|N|en|Volts|Example: 220 V (Please select a value from the drop-down below)|Horizontal|Text|6400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmLargeAppliancesWatts|N|||float|30|30|15|||M|uom|text||60|1|WMWatts2UOMVV|E|N|en|Watts|The peak audio input power capacity this passive item can handle from an amplifier, expressed in Watts. A passive item (device, speaker, etc) has no internal amplifier; it must be plugged into a power amplifier to produce sound. Example: 400 W; 1500 W (Please select a value from the drop-down below)|Horizontal|Float|6500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/bTURating|N|||integer||8|1||||||||||E|N|en|BTU Rating|bTURating<br>Qualifier: AVP162<br>British Thermal Unit; describes the unit's output rating.|Horizontal|Integer|6600|Left|200|Left||||Active||NULL|AVP
wmLargeAppliancesMaximumRoomSize|N|||float|30|30|15|||M|uom|text||60|1|WMInSqFtUOMVV|E|N|en|Maximum Room Size|Indicates the maximum room size that can be comfortably climate controlled for climate-control appliances. Measured in square feet. |Horizontal|Float|6700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/hasAutoShutoff|N|||boolean|||||||||||||E|N|en|Has Auto Shutoff?|hasAutoShutoff<br>Qualifier: AVP268<br>Indicates whether or not the product has an auto shutoff in case the user forgets to manually shut off the product off.|Horizontal|Boolean|6800|Left|200|Left||||Active||NULL|AVP
wmLargeAppliancesIsRemoteControlIncluded|N|||boolean|||||||||||||E|N|en|Is Remote Control Included|Is a remote control included with the item?|Horizontal|Boolean|6900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmLargeAppliancesRunTime|N|||float|30|30|15|||M|uom|text||60|1|WMLifeUOMVV|E|N|en|Run Time|Indicates how long humidifying appliances will run with one tank fill, measured in hours. |Horizontal|Float|7000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/cordLength|N|||integer||4|1||||||||||E|N|en|Cord Length|cordLength<br>Qualifier: AVP211<br>Indicates the length of the cord attached to the product.|Horizontal|Integer|7100|Left|200|Left||||Active||NULL|AVP
wmLargeAppliancesIsSmart|N|||boolean|||||||||||||E|N|en|Is Smart|Indicates whether a device is among the set of "smart" appliances (indicating Web, wireless, or interactive technology has been integrated into device functionality).|Horizontal|Boolean|7200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
