dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
wmVehiclePartsAccessoriesVehicleType|N|||text||4000|1||||||||||E|N|en|Vehicle Type|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|2700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesVehicleYear|N|||integer||7|1||||||||||E|N|en|Vehicle Year|Please enter the text (Please enter the value)|Horizontal|Integer|2800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesAmps|N|||float|30|30|15|||M|uom|text||60|1|WMAmpsVV|E|N|en|Amps|Example: 5.0 A; 3.8 A|Horizontal|Float|2900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesAutomotiveWindowShadeFit|N|||text||4000|1||||||||||E|N|en|Automotive Window Shade Fit|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|3000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
areBatteriesRequired|N|||boolean|||||||||||||E|N|en|Are Batteries Required?|Indicates if batteries are required to operate the item.|Horizontal|Boolean|3100|Left|200|Left||||Active||NULL|160
areBatteriesIncluded|N|||boolean|||||||||||||E|N|en|Are Batteries Included?|Indicates if batteries are either included or not included with the game.|Horizontal|Boolean|3200|Left|200|Left||||Active||NULL|159; PI152_QA09
avp/batterySize|N|||text||70|1|N|||||||||E|N|en|Battery Size|batterySize<br>Qualifier: AVP776<br>Indicates the size of the battery.|Horizontal|Text|3300|Left|200|Left||||Active||NULL|AVP
wmVehiclePartsAccessoriesBeamAngle|N|||integer||400|1|||M|uom|text||60|1|WMBeamAngleUOMVV|E|N|en|Beam Angle|Example: 15Âº; 25Âº (Please select a value from the drop-down below)|Horizontal|Integer|3400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesBeamSpread|N|||float|30|30|15|||M|uom|text||60|1|WMBeamAngleUOMVV|E|N|en|Beam Spread|Example: 3.6 ft; 32.4 ft (Please select a value from the drop-down below)|Horizontal|Float|3500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
wmVehiclePartsAccessoriesBreakingStrength|N|||float|30|30|15|||M|uom|text||60|1|WMPoundsUOMVV|E|N|en|Breaking Strength|Example: 15 lb; 2600 lb (Please select a value from the drop-down below)|Horizontal|Float|3600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesCableLength|N|||float|30|30|15|||M|uom|text||60|1|WMCableLength2VV|E|N|en|Cable Length|The total length of the cable (including connectors), measured in feet. Example: 3 ft; 15 ft (Please select a value from the drop-down below)|Horizontal|Float|3700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesCandlePower|N|||text||4000|1||||||||||E|N|en|Candle Power|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|3800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesChainLength|N|||float|30|30|15|||M|uom|text||60|1|WMChainLengthUOMVV|E|N|en|Chain Length|Enter length of jewelry chain. Example: 13 in (Please select a value from the drop-down below)|Horizontal|Float|3900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesColdCrankAmp|N|||integer||7|1||||||||||E|N|en|Cold Crank Amp|Please enter the text (Please enter the value)|Horizontal|Integer|4000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
subBrand|N|||text||70|1|N|||||||||E|N|en|Sub Brand|Second level of the brand name (e.g. Colgate Optic White – Colgate = brand name, Optic White is the sub-brand).|Horizontal|Text|4100|Left|200|Left|40|||Active||NULL|1.5.2CTX;
wmVehiclePartsAccessoriesCompatibleCars|N|||text||4000|1||||||||||E|N|en|Compatible Cars|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|4200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/connectorType|N|||text||70|1|N|||||||||E|N|en|Connector Type|connectorType<br>Qualifier: AVP206<br>Indicates the type of connector.|Horizontal|Text|4300|Left|200|Left||||Active||NULL|AVP
wmVehiclePartsAccessoriesDisplayResolution|Y||3|text||4000|1|||M|uom|text||60|1|WMResolutionUOMVV|E|N|en|Display Resolution|Example: 800 x 600; 1440 x 1080 (Please select a value from the drop-down below)|Horizontal|Text|4400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
avp/displayScreenType|Y||3|text||70|1|N|||||||||E|N|en|Display Screen Type|displayScreenType<br>Qualifier: AVP218<br>Describes the type of display the product projects.|Horizontal|Text|4500|Left|200|Left||||Active||NULL|AVP
wmVehiclePartsAccessoriesDropDistance|N|||text||400|1|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Drop Distance|Example: 10 in; 0-6 in (Please select a value from the drop-down below)|Horizontal|Text|4600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
textileMaterial|N||||||||||||||||E|N|en|Textile Material Link|Textile Material Link|Horizontal|FLEX_POPUP|4700|Left|200|Left||||Active||NULL|MJR3
wmVehiclePartsAccessoriesFabricCareInstructions|Y||3|text||4000|1||||||||||E|N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|4800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesFastenerHeadType|N|||text||4000|1||||||||||E|N|en|Fastener Head Type|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|4900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesFillMaterial|Y||3|text||4000|1||||||||||E|N|en|Fill Material|The stuffing material of the item, as for cushions or plush toys. Example: Down; Polyester (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|5000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesFilterLife|N|||text||400|1|||M|uom|text||60|1|WMLifeUOMVV|E|N|en|Filter Life|Example: 3 months; 300,000 gal (Please select a value from the drop-down below)|Horizontal|Text|5100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
wmVehiclePartsAccessoriesFinish|N|||text||4000|1||||||||||E|N|en|Finish|Overall finish of the item. Example: Natural; Unfinished; Brown; Espresso; Oak (Please enter text with 4000 character max)|Horizontal|Text|5200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesFlashPoint|N|||integer||7|1||||||||||E|N|en|Flash Point|Please enter the text (Please enter the value)|Horizontal|Integer|5300|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesFluidOunces|N|||float|30|30|15||||||||||E|N|en|Fluid Ounces|Example: 8 fl oz (Please select a value from the drop-down below)|Horizontal|Float|5400|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesFullyIncinerable|N|||boolean|||||||||||||E|N|en|Fully Incinerable|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesHitchClass|N|||text||4000|1||||||||||E|N|en|Hitch Class|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|5600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesHorsepower|N|||float|30|30|15|||M|uom|text||60|1|WMHorsepowerUOMVV|E|N|en|Horsepower|Example: 0.5 HP; 15 HP (Please select a value from the drop-down below)|Horizontal|Float|5700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesInDashSystem|N|||boolean|||||||||||||E|N|en|In-Dash System|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|5800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesInterfaceType|Y||3|text||4000|1||||||||||E|N|en|Interface Type|Please enter the text (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|5900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesLightBulbIncluded|N|||boolean|||||||||||||E|N|en|Light Bulb Included|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|6000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesLoadCapacity|N|||float|30|30|15|||M|uom|text||60|1|WMLoadCapacityUOMVV|E|N|en|Load Capacity|Example: 60 psf; 75 psi (Please select a value from the drop-down below)|Horizontal|Float|6100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesIsLockable|N|||boolean|||||||||||||E|N|en|Is Lockable|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|6200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesMaximumLoadWeight|N|||float|30|30|15|||M|uom|text||60|1|WMPoundsUOMVV|E|N|en|Maximum Load Weight|Especially for use with outdoor play structures. Example: 220 lb (Please select a value from the drop-down below)|Horizontal|Float|6300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesMaximumMotorSpeed|N|||float|30|30|15||||||||||E|N|en|Maximum Motor Speed|Please enter the text (Please enter the value)|Horizontal|Float|6400|Left|200|Left||||Active||NULL|Walmart_Initial_Load
tradeItemTemperatureInformation/maximumTemperature|N|tradeItemTemperatureInformation|100|float|15|30|15|||M|uom|text||3|1|TemperatureUOM|E|N|en|Maximum Temperature|The maximum temperature that a trade item can be held below defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|6500|Right|200|Left||||Active|O|NULL|MJR3
tradeItemTemperatureInformation/minimumTemperature|N|tradeItemTemperatureInformation|100|float|15|30|15|||M|uom|text||3|1|TemperatureUOM|E|N|en|Minimum Temperature|The minimum temperature that a trade item can be held below defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|6600|Right|200|Left||||Active|O|NULL|MJR3
tradeItemTemperatureInformation/temperatureQualifierCode|N|tradeItemTemperatureInformation|100|text||80|1||TemperatureQualifierCode||||||||E|N|en|Temperature Qualifier Code|Code qualifying the type of a temperature requirement for example Storage.|LoopGroup|DropDown|6700|Right|200|Left||||Active|O|NULL|MJR: New MJR3 Attribute
wmVehiclePartsAccessoriesNumberOfOutlets|N|||integer||7|1||||||||||E|N|en|Number of Outlets|Please enter the text (Please enter the value)|Horizontal|Integer|6800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesNumberOfPhases|N|||integer||7|1||||||||||E|N|en|Number of Phases|Please enter the text (Please enter the value)|Horizontal|Integer|6900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesReceiverCompatibility|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Receiver Compatibility|Example: 3 in; 2.5 in (Please select a value from the drop-down below)|Horizontal|Float|7000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesReserveCapacity|N|||integer||400|1|||M|uom|text||60|1|WMDurationUOMVV|E|N|en|Reserve Capacity|Example: 140 min; 60 min (Please select a value from the drop-down below)|Horizontal|Integer|7100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesSaeDotCompliant|N|||boolean|||||||||||||E|N|en|SAE DOT-Compliant|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|7200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesShackleClearance|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Shackle Clearance|Example: 3 in; 2.5 in (Please select a value from the drop-down below)|Horizontal|Float|7300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesShackleDiameter|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Shackle Diameter|Example: 0.25 in; 0.375 in (Please select a value from the drop-down below)|Horizontal|Float|7400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesShackleLength|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Shackle Length|Example: 3 in; 2.5 in (Please select a value from the drop-down below)|Horizontal|Float|7500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesShankLength|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Shank Length|Example: 3 in; 2.5 in (Please select a value from the drop-down below)|Horizontal|Float|7600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesShearStrength|N|||float|30|30|15|||M|uom|text||60|1|WMPoundsUOMVV|E|N|en|Shear Strength|Example: 15000 lb; 230 lb (Please select a value from the drop-down below)|Horizontal|Float|7700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesHasShortCircuitProtection|N|||boolean|||||||||||||E|N|en|Has Short Circuit Protection|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|7800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesThickness|N|||float|30|30|15|||M|uom|text||60|1|WMThicknessUOMVV|E|N|en|Thickness|Example: 0.375 in; 0.125 in (Please select a value from the drop-down below)|Horizontal|Float|7900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesThreadSize|N|||float|30|30|15|||M|uom|text||60|1|WMThreadSizeUOMVV|E|N|en|Thread Size|Example: 0.125 in; 10 mm (Please select a value from the drop-down below)|Horizontal|Float|8000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesTowingMirrorSide|N|||text||4000|1||||||||||E|N|en|Towing Mirror Side|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|8100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesVolts|N|||text||400|1|||M|uom|text||60|1|WMVoltsUOMVV|E|N|en|Volts|Example: 220 V (Please select a value from the drop-down below)|Horizontal|Text|8200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/capacityQuantity|N|||float|7|14|7||||||||||E|N|en|Capacity Quantity|capacityQuantity<br>Qualifier: AVP190<br>Generally defines how much the product can hold. The values are in reference to the appliance capacity in Cubic feet.|Horizontal|Float|8300|Left|200|Left||||Active||NULL|AVP
wmVehiclePartsAccessoriesWatts|N|||float|30|30|15|||M|uom|text||60|1|WMWattsUOMVV|E|N|en|Watts|The peak audio input power capacity this passive item can handle from an amplifier, expressed in Watts. A passive item (device, speaker, etc) has no internal amplifier; it must be plugged into a power amplifier to produce sound. Example: 400 W; 1500 W (Please select a value from the drop-down below)|Horizontal|Float|8400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/isWeatherProof|N|||boolean|||||||||||||E|N|en|Is Weather Proof?|isWeatherProof<br>Qualifier: AVP480<br>Indicates whether or not the product can be left out in the rain, snow, etc.|Horizontal|Boolean|8500|Left|200|Left||||Active||NULL|AVP
wmVehiclePartsAccessoriesCharacter|Y||3|text||4000|1||||||||||E|N|en|Character|A person or entity portrayed in print or visual media. A character might be a fictional personality or an actual living person. Example: Dora the Explorer; SpongeBob SquarePants (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|8600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesLightBulbType|N|||text||4000|1||||||||||E|N|en|Light Bulb Type|Example: Incandescent; Halogen; LED (Please enter text with 4000 character max)|Horizontal|Text|8700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmVehiclePartsAccessoriesTireDiameter|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|E|N|en|Tire Diameter|Example: 16 in; 18 in (Please select a value from the drop-down below)|Horizontal|Float|8800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
